participant.id,camera,size,pinch.to.zoom,rubberbanding,price,rating
31,12mp,6.4in,Yes,Yes,$359,53
31,12mp,6.4in,Yes,Yes,$499,54
31,12mp,6.4in,Yes,Yes,$659,57
31,3mp,5.8in,No,No,$199,48
31,3mp,5.8in,No,No,$359,48
31,3mp,5.8in,No,No,$499,51
31,3mp,5.8in,No,No,$659,59
31,3mp,5.8in,No,Yes,$199,59
31,3mp,5.8in,No,Yes,$359,44
31,3mp,5.8in,No,Yes,$499,39
31,3mp,5.8in,No,Yes,$659,47
31,3mp,5.8in,Yes,No,$199,43
31,3mp,5.8in,Yes,No,$359,58
31,3mp,5.8in,Yes,No,$499,47
31,3mp,5.8in,Yes,No,$659,59
31,3mp,5.8in,Yes,Yes,$199,46
31,3mp,5.8in,Yes,Yes,$359,52
31,3mp,5.8in,Yes,Yes,$499,41
31,3mp,5.8in,Yes,Yes,$659,44
31,3mp,6.1in,No,No,$199,48
31,3mp,6.1in,No,No,$359,56
31,3mp,6.1in,No,No,$499,63
31,3mp,6.1in,No,No,$659,50
31,3mp,6.1in,No,Yes,$199,69
31,3mp,6.1in,No,Yes,$359,63
31,3mp,6.1in,No,Yes,$499,56
31,3mp,6.1in,No,Yes,$659,45
31,3mp,6.1in,Yes,No,$199,45
31,3mp,6.1in,Yes,No,$359,50
31,3mp,6.1in,Yes,No,$499,53
31,3mp,6.1in,Yes,No,$659,46
31,3mp,6.1in,Yes,Yes,$199,60
31,3mp,6.1in,Yes,Yes,$359,45
31,3mp,6.1in,Yes,Yes,$499,48
31,3mp,6.1in,Yes,Yes,$659,48
31,3mp,6.4in,No,No,$199,50
31,3mp,6.4in,No,No,$359,45
31,3mp,6.4in,No,No,$499,48
31,3mp,6.4in,No,No,$659,46
31,3mp,6.4in,No,Yes,$199,60
31,3mp,6.4in,No,Yes,$359,54
31,3mp,6.4in,No,Yes,$499,58
31,3mp,6.4in,No,Yes,$659,59
31,3mp,6.4in,Yes,No,$199,60
31,3mp,6.4in,Yes,No,$359,44
31,3mp,6.4in,Yes,No,$499,35
31,3mp,6.4in,Yes,No,$659,44
31,3mp,6.4in,Yes,Yes,$199,57
31,3mp,6.4in,Yes,Yes,$359,51
31,3mp,6.4in,Yes,Yes,$499,58
31,3mp,6.4in,Yes,Yes,$659,45
31,8mp,5.8in,No,No,$199,43
31,8mp,5.8in,No,No,$359,58
31,8mp,5.8in,No,No,$499,41
31,8mp,5.8in,No,No,$659,45
31,8mp,5.8in,No,Yes,$199,62
31,8mp,5.8in,No,Yes,$359,42
31,8mp,5.8in,No,Yes,$499,52
31,8mp,5.8in,No,Yes,$659,49
31,8mp,5.8in,Yes,No,$199,66
31,8mp,5.8in,Yes,No,$359,49
31,8mp,5.8in,Yes,No,$499,50
31,8mp,5.8in,Yes,No,$659,37
31,8mp,5.8in,Yes,Yes,$199,53
31,8mp,5.8in,Yes,Yes,$359,52
31,8mp,5.8in,Yes,Yes,$499,61
31,8mp,5.8in,Yes,Yes,$659,52
31,8mp,6.1in,No,No,$199,57
31,8mp,6.1in,No,No,$359,61
31,8mp,6.1in,No,No,$499,46
31,8mp,6.1in,No,No,$659,40
31,8mp,6.1in,No,Yes,$199,58
31,8mp,6.1in,No,Yes,$359,55
31,8mp,6.1in,No,Yes,$499,55
31,8mp,6.1in,No,Yes,$659,52
31,8mp,6.1in,Yes,No,$199,42
31,8mp,6.1in,Yes,No,$359,51
31,8mp,6.1in,Yes,No,$499,47
31,8mp,6.1in,Yes,No,$659,47
31,8mp,6.1in,Yes,Yes,$199,60
31,8mp,6.1in,Yes,Yes,$359,58
31,8mp,6.1in,Yes,Yes,$499,60
31,8mp,6.1in,Yes,Yes,$659,37
31,8mp,6.4in,No,No,$199,44
31,8mp,6.4in,No,No,$359,46
31,8mp,6.4in,No,No,$499,54
31,8mp,6.4in,No,No,$659,59
31,8mp,6.4in,No,Yes,$199,52
31,8mp,6.4in,No,Yes,$359,58
31,8mp,6.4in,No,Yes,$499,45
31,8mp,6.4in,No,Yes,$659,57
31,8mp,6.4in,Yes,No,$199,56
31,8mp,6.4in,Yes,No,$359,41
31,8mp,6.4in,Yes,No,$499,46
31,8mp,6.4in,Yes,No,$659,48
31,8mp,6.4in,Yes,Yes,$199,57
31,8mp,6.4in,Yes,Yes,$359,67
31,8mp,6.4in,Yes,Yes,$499,54
31,8mp,6.4in,Yes,Yes,$659,50
32,12mp,5.8in,No,No,$199,40
32,12mp,5.8in,No,No,$359,42
32,12mp,5.8in,No,No,$499,52
32,12mp,5.8in,No,No,$659,43
32,12mp,5.8in,No,Yes,$199,54
32,12mp,5.8in,No,Yes,$359,49
32,12mp,5.8in,No,Yes,$499,47
32,12mp,5.8in,No,Yes,$659,46
32,12mp,5.8in,Yes,No,$199,60
32,12mp,5.8in,Yes,No,$359,42
32,12mp,5.8in,Yes,No,$499,48
32,12mp,5.8in,Yes,No,$659,48
32,12mp,5.8in,Yes,Yes,$199,51
32,12mp,5.8in,Yes,Yes,$359,42
32,12mp,5.8in,Yes,Yes,$499,66
32,12mp,5.8in,Yes,Yes,$659,39
32,12mp,6.1in,No,No,$199,62
32,12mp,6.1in,No,No,$359,46
32,12mp,6.1in,No,No,$499,50
32,12mp,6.1in,No,No,$659,49
32,12mp,6.1in,No,Yes,$199,60
32,12mp,6.1in,No,Yes,$359,38
32,12mp,6.1in,No,Yes,$499,68
32,12mp,6.1in,No,Yes,$659,39
32,12mp,6.1in,Yes,No,$199,51
32,12mp,6.1in,Yes,No,$359,50
32,12mp,6.1in,Yes,No,$499,56
32,12mp,6.1in,Yes,No,$659,59
32,12mp,6.1in,Yes,Yes,$199,65
32,12mp,6.1in,Yes,Yes,$359,49
32,12mp,6.1in,Yes,Yes,$499,46
32,12mp,6.1in,Yes,Yes,$659,50
32,12mp,6.4in,No,No,$199,52
32,12mp,6.4in,No,No,$359,42
32,12mp,6.4in,No,No,$499,53
32,12mp,6.4in,No,No,$659,50
32,12mp,6.4in,No,Yes,$199,56
32,12mp,6.4in,No,Yes,$359,41
32,12mp,6.4in,No,Yes,$499,35
32,12mp,6.4in,No,Yes,$659,53
32,12mp,6.4in,Yes,No,$199,52
32,12mp,6.4in,Yes,No,$359,52
32,12mp,6.4in,Yes,No,$499,45
32,12mp,6.4in,Yes,No,$659,50
32,12mp,6.4in,Yes,Yes,$199,46
32,12mp,6.4in,Yes,Yes,$359,55
32,12mp,6.4in,Yes,Yes,$499,62
32,12mp,6.4in,Yes,Yes,$659,56
32,3mp,5.8in,No,No,$199,53
32,3mp,5.8in,No,No,$359,69
32,3mp,5.8in,No,No,$499,34
32,3mp,5.8in,No,No,$659,54
32,3mp,5.8in,No,Yes,$199,43
32,3mp,5.8in,No,Yes,$359,53
32,3mp,5.8in,No,Yes,$499,46
32,3mp,5.8in,No,Yes,$659,50
32,3mp,5.8in,Yes,No,$199,37
32,3mp,5.8in,Yes,No,$359,60
32,3mp,5.8in,Yes,No,$499,38
32,3mp,5.8in,Yes,No,$659,44
32,3mp,5.8in,Yes,Yes,$199,42
32,3mp,5.8in,Yes,Yes,$359,45
32,3mp,5.8in,Yes,Yes,$499,59
32,3mp,5.8in,Yes,Yes,$659,55
32,3mp,6.1in,No,No,$199,42
32,3mp,6.1in,No,No,$359,49
32,3mp,6.1in,No,No,$499,53
32,3mp,6.1in,No,No,$659,54
32,3mp,6.1in,No,Yes,$199,48
32,3mp,6.1in,No,Yes,$359,73
32,3mp,6.1in,No,Yes,$499,43
32,3mp,6.1in,No,Yes,$659,24
32,3mp,6.1in,Yes,No,$199,49
32,3mp,6.1in,Yes,No,$359,55
32,3mp,6.1in,Yes,No,$499,51
32,3mp,6.1in,Yes,No,$659,49
32,3mp,6.1in,Yes,Yes,$199,48
32,3mp,6.1in,Yes,Yes,$359,58
32,3mp,6.1in,Yes,Yes,$499,60
32,3mp,6.1in,Yes,Yes,$659,37
32,3mp,6.4in,No,No,$199,48
32,3mp,6.4in,No,No,$359,61
32,3mp,6.4in,No,No,$499,38
32,3mp,6.4in,No,No,$659,47
32,3mp,6.4in,No,Yes,$199,40
32,3mp,6.4in,No,Yes,$359,43
32,3mp,6.4in,No,Yes,$499,42
32,3mp,6.4in,No,Yes,$659,50
32,3mp,6.4in,Yes,No,$199,68
32,3mp,6.4in,Yes,No,$359,47
32,3mp,6.4in,Yes,No,$499,57
32,3mp,6.4in,Yes,No,$659,42
32,3mp,6.4in,Yes,Yes,$199,58
32,3mp,6.4in,Yes,Yes,$359,54
32,3mp,6.4in,Yes,Yes,$499,51
32,3mp,6.4in,Yes,Yes,$659,35
32,8mp,5.8in,No,No,$199,48
32,8mp,5.8in,No,No,$359,52
32,8mp,5.8in,No,No,$499,53
32,8mp,5.8in,No,No,$659,57
32,8mp,5.8in,No,Yes,$199,50
32,8mp,5.8in,No,Yes,$359,62
32,8mp,5.8in,No,Yes,$499,44
32,8mp,5.8in,No,Yes,$659,56
32,8mp,5.8in,Yes,No,$199,45
32,8mp,5.8in,Yes,No,$359,41
32,8mp,5.8in,Yes,No,$499,43
32,8mp,5.8in,Yes,No,$659,53
32,8mp,5.8in,Yes,Yes,$199,61
32,8mp,5.8in,Yes,Yes,$359,59
32,8mp,5.8in,Yes,Yes,$499,45
32,8mp,5.8in,Yes,Yes,$659,55
32,8mp,6.1in,No,No,$199,49
32,8mp,6.1in,No,No,$359,54
32,8mp,6.1in,No,No,$499,51
32,8mp,6.1in,No,No,$659,43
32,8mp,6.1in,No,Yes,$199,43
32,8mp,6.1in,No,Yes,$359,59
32,8mp,6.1in,No,Yes,$499,50
32,8mp,6.1in,No,Yes,$659,48
32,8mp,6.1in,Yes,No,$199,72
32,8mp,6.1in,Yes,No,$359,50
32,8mp,6.1in,Yes,No,$499,49
32,8mp,6.1in,Yes,No,$659,42
32,8mp,6.1in,Yes,Yes,$199,49
32,8mp,6.1in,Yes,Yes,$359,61
32,8mp,6.1in,Yes,Yes,$499,38
32,8mp,6.1in,Yes,Yes,$659,58
32,8mp,6.4in,No,No,$199,44
32,8mp,6.4in,No,No,$359,51
32,8mp,6.4in,No,No,$499,42
32,8mp,6.4in,No,No,$659,59
32,8mp,6.4in,No,Yes,$199,54
32,8mp,6.4in,No,Yes,$359,74
32,8mp,6.4in,No,Yes,$499,57
32,8mp,6.4in,No,Yes,$659,48
32,8mp,6.4in,Yes,No,$199,34
32,8mp,6.4in,Yes,No,$359,45
32,8mp,6.4in,Yes,No,$499,48
32,8mp,6.4in,Yes,No,$659,43
32,8mp,6.4in,Yes,Yes,$199,50
32,8mp,6.4in,Yes,Yes,$359,59
32,8mp,6.4in,Yes,Yes,$499,45
32,8mp,6.4in,Yes,Yes,$659,50
33,12mp,5.8in,No,No,$199,66
33,12mp,5.8in,No,No,$359,44
33,12mp,5.8in,No,No,$499,49
33,12mp,5.8in,No,No,$659,43
33,12mp,5.8in,No,Yes,$199,68
33,12mp,5.8in,No,Yes,$359,57
33,12mp,5.8in,No,Yes,$499,50
33,12mp,5.8in,No,Yes,$659,63
33,12mp,5.8in,Yes,No,$199,70
33,12mp,5.8in,Yes,No,$359,49
33,12mp,5.8in,Yes,No,$499,62
33,12mp,5.8in,Yes,No,$659,47
33,12mp,5.8in,Yes,Yes,$199,78
33,12mp,5.8in,Yes,Yes,$359,60
33,12mp,5.8in,Yes,Yes,$499,65
33,12mp,5.8in,Yes,Yes,$659,50
33,12mp,6.1in,No,No,$199,45
33,12mp,6.1in,No,No,$359,71
33,12mp,6.1in,No,No,$499,67
33,12mp,6.1in,No,No,$659,60
33,12mp,6.1in,No,Yes,$199,61
33,12mp,6.1in,No,Yes,$359,59
33,12mp,6.1in,No,Yes,$499,69
33,12mp,6.1in,No,Yes,$659,75
33,12mp,6.1in,Yes,No,$199,53
33,12mp,6.1in,Yes,No,$359,53
33,12mp,6.1in,Yes,No,$499,61
33,12mp,6.1in,Yes,No,$659,51
33,12mp,6.1in,Yes,Yes,$199,65
33,12mp,6.1in,Yes,Yes,$359,63
33,12mp,6.1in,Yes,Yes,$499,63
33,12mp,6.1in,Yes,Yes,$659,45
33,12mp,6.4in,No,No,$199,62
33,12mp,6.4in,No,No,$359,54
33,12mp,6.4in,No,No,$499,65
33,12mp,6.4in,No,No,$659,53
33,12mp,6.4in,No,Yes,$199,57
33,12mp,6.4in,No,Yes,$359,60
33,12mp,6.4in,No,Yes,$499,64
33,12mp,6.4in,No,Yes,$659,51
33,12mp,6.4in,Yes,No,$199,67
33,12mp,6.4in,Yes,No,$359,49
33,12mp,6.4in,Yes,No,$499,58
33,12mp,6.4in,Yes,No,$659,46
33,12mp,6.4in,Yes,Yes,$199,50
33,12mp,6.4in,Yes,Yes,$359,77
33,12mp,6.4in,Yes,Yes,$499,54
33,12mp,6.4in,Yes,Yes,$659,70
33,3mp,5.8in,No,No,$199,54
33,3mp,5.8in,No,No,$359,43
33,3mp,5.8in,No,No,$499,47
33,3mp,5.8in,No,No,$659,44
33,3mp,5.8in,No,Yes,$199,62
33,3mp,5.8in,No,Yes,$359,54
33,3mp,5.8in,No,Yes,$499,51
33,3mp,5.8in,No,Yes,$659,46
33,3mp,5.8in,Yes,No,$199,62
33,3mp,5.8in,Yes,No,$359,56
33,3mp,5.8in,Yes,No,$499,56
33,3mp,5.8in,Yes,No,$659,55
33,3mp,5.8in,Yes,Yes,$199,58
33,3mp,5.8in,Yes,Yes,$359,63
33,3mp,5.8in,Yes,Yes,$499,49
33,3mp,5.8in,Yes,Yes,$659,40
33,3mp,6.1in,No,No,$199,54
33,3mp,6.1in,No,No,$359,50
33,3mp,6.1in,No,No,$499,65
33,3mp,6.1in,No,No,$659,52
33,3mp,6.1in,No,Yes,$199,66
33,3mp,6.1in,No,Yes,$359,56
33,3mp,6.1in,No,Yes,$499,62
33,3mp,6.1in,No,Yes,$659,44
33,3mp,6.1in,Yes,No,$199,56
33,3mp,6.1in,Yes,No,$359,58
33,3mp,6.1in,Yes,No,$499,52
33,3mp,6.1in,Yes,No,$659,43
33,3mp,6.1in,Yes,Yes,$199,60
33,3mp,6.1in,Yes,Yes,$359,37
33,3mp,6.1in,Yes,Yes,$499,58
33,3mp,6.1in,Yes,Yes,$659,50
33,3mp,6.4in,No,No,$199,66
33,3mp,6.4in,No,No,$359,36
33,3mp,6.4in,No,No,$499,65
33,3mp,6.4in,No,No,$659,55
33,3mp,6.4in,No,Yes,$199,61
33,3mp,6.4in,No,Yes,$359,50
33,3mp,6.4in,No,Yes,$499,67
33,3mp,6.4in,No,Yes,$659,61
33,3mp,6.4in,Yes,No,$199,56
33,3mp,6.4in,Yes,No,$359,55
33,3mp,6.4in,Yes,No,$499,44
33,3mp,6.4in,Yes,No,$659,47
33,3mp,6.4in,Yes,Yes,$199,50
33,3mp,6.4in,Yes,Yes,$359,71
33,3mp,6.4in,Yes,Yes,$499,50
33,3mp,6.4in,Yes,Yes,$659,48
33,8mp,5.8in,No,No,$199,67
33,8mp,5.8in,No,No,$359,62
33,8mp,5.8in,No,No,$499,74
33,8mp,5.8in,No,No,$659,55
33,8mp,5.8in,No,Yes,$199,47
33,8mp,5.8in,No,Yes,$359,49
33,8mp,5.8in,No,Yes,$499,69
33,8mp,5.8in,No,Yes,$659,59
33,8mp,5.8in,Yes,No,$199,62
33,8mp,5.8in,Yes,No,$359,66
33,8mp,5.8in,Yes,No,$499,61
33,8mp,5.8in,Yes,No,$659,48
33,8mp,5.8in,Yes,Yes,$199,52
33,8mp,5.8in,Yes,Yes,$359,52
33,8mp,5.8in,Yes,Yes,$499,59
33,8mp,5.8in,Yes,Yes,$659,67
33,8mp,6.1in,No,No,$199,47
33,8mp,6.1in,No,No,$359,54
33,8mp,6.1in,No,No,$499,65
33,8mp,6.1in,No,No,$659,58
33,8mp,6.1in,No,Yes,$199,62
33,8mp,6.1in,No,Yes,$359,70
33,8mp,6.1in,No,Yes,$499,64
33,8mp,6.1in,No,Yes,$659,51
33,8mp,6.1in,Yes,No,$199,59
33,8mp,6.1in,Yes,No,$359,74
33,8mp,6.1in,Yes,No,$499,74
33,8mp,6.1in,Yes,No,$659,64
33,8mp,6.1in,Yes,Yes,$199,48
33,8mp,6.1in,Yes,Yes,$359,52
33,8mp,6.1in,Yes,Yes,$499,66
33,8mp,6.1in,Yes,Yes,$659,47
33,8mp,6.4in,No,No,$199,59
33,8mp,6.4in,No,No,$359,57
33,8mp,6.4in,No,No,$499,42
33,8mp,6.4in,No,No,$659,54
33,8mp,6.4in,No,Yes,$199,59
33,8mp,6.4in,No,Yes,$359,55
33,8mp,6.4in,No,Yes,$499,53
33,8mp,6.4in,No,Yes,$659,58
33,8mp,6.4in,Yes,No,$199,68
33,8mp,6.4in,Yes,No,$359,56
33,8mp,6.4in,Yes,No,$499,61
33,8mp,6.4in,Yes,No,$659,53
33,8mp,6.4in,Yes,Yes,$199,62
33,8mp,6.4in,Yes,Yes,$359,65
33,8mp,6.4in,Yes,Yes,$499,64
33,8mp,6.4in,Yes,Yes,$659,60
34,12mp,5.8in,No,No,$199,58
34,12mp,5.8in,No,No,$359,50
34,12mp,5.8in,No,No,$499,43
34,12mp,5.8in,No,No,$659,50
34,12mp,5.8in,No,Yes,$199,54
34,12mp,5.8in,No,Yes,$359,57
34,12mp,5.8in,No,Yes,$499,42
34,12mp,5.8in,No,Yes,$659,46
34,12mp,5.8in,Yes,No,$199,65
34,12mp,5.8in,Yes,No,$359,55
34,12mp,5.8in,Yes,No,$499,53
34,12mp,5.8in,Yes,No,$659,52
34,12mp,5.8in,Yes,Yes,$199,64
34,12mp,5.8in,Yes,Yes,$359,63
34,12mp,5.8in,Yes,Yes,$499,50
34,12mp,5.8in,Yes,Yes,$659,50
34,12mp,6.1in,No,No,$199,58
34,12mp,6.1in,No,No,$359,54
34,12mp,6.1in,No,No,$499,46
34,12mp,6.1in,No,No,$659,50
34,12mp,6.1in,No,Yes,$199,50
34,12mp,6.1in,No,Yes,$359,50
34,12mp,6.1in,No,Yes,$499,52
34,12mp,6.1in,No,Yes,$659,60
34,12mp,6.1in,Yes,No,$199,51
34,12mp,6.1in,Yes,No,$359,44
34,12mp,6.1in,Yes,No,$499,56
34,12mp,6.1in,Yes,No,$659,48
34,12mp,6.1in,Yes,Yes,$199,53
34,12mp,6.1in,Yes,Yes,$359,62
34,12mp,6.1in,Yes,Yes,$499,51
34,12mp,6.1in,Yes,Yes,$659,61
34,12mp,6.4in,No,No,$199,64
34,12mp,6.4in,No,No,$359,47
34,12mp,6.4in,No,No,$499,55
34,12mp,6.4in,No,No,$659,49
34,12mp,6.4in,No,Yes,$199,67
34,12mp,6.4in,No,Yes,$359,57
34,12mp,6.4in,No,Yes,$499,50
34,12mp,6.4in,No,Yes,$659,43
34,12mp,6.4in,Yes,No,$199,80
34,12mp,6.4in,Yes,No,$359,42
34,12mp,6.4in,Yes,No,$499,65
34,12mp,6.4in,Yes,No,$659,47
34,12mp,6.4in,Yes,Yes,$199,65
34,12mp,6.4in,Yes,Yes,$359,58
34,12mp,6.4in,Yes,Yes,$499,43
34,12mp,6.4in,Yes,Yes,$659,40
34,3mp,5.8in,No,No,$199,44
34,3mp,5.8in,No,No,$359,56
34,3mp,5.8in,No,No,$499,39
34,3mp,5.8in,No,No,$659,28
34,3mp,5.8in,No,Yes,$199,55
34,3mp,5.8in,No,Yes,$359,45
34,3mp,5.8in,No,Yes,$499,44
34,3mp,5.8in,No,Yes,$659,44
34,3mp,5.8in,Yes,No,$199,47
34,3mp,5.8in,Yes,No,$359,57
34,3mp,5.8in,Yes,No,$499,51
34,3mp,5.8in,Yes,No,$659,41
34,3mp,5.8in,Yes,Yes,$199,65
34,3mp,5.8in,Yes,Yes,$359,45
34,3mp,5.8in,Yes,Yes,$499,69
34,3mp,5.8in,Yes,Yes,$659,36
34,3mp,6.1in,No,No,$199,46
34,3mp,6.1in,No,No,$359,54
34,3mp,6.1in,No,No,$499,42
34,3mp,6.1in,No,No,$659,54
34,3mp,6.1in,No,Yes,$199,49
34,3mp,6.1in,No,Yes,$359,58
34,3mp,6.1in,No,Yes,$499,49
34,3mp,6.1in,No,Yes,$659,42
34,3mp,6.1in,Yes,No,$199,61
34,3mp,6.1in,Yes,No,$359,38
34,3mp,6.1in,Yes,No,$499,58
34,3mp,6.1in,Yes,No,$659,47
34,3mp,6.1in,Yes,Yes,$199,52
34,3mp,6.1in,Yes,Yes,$359,57
34,3mp,6.1in,Yes,Yes,$499,42
34,3mp,6.1in,Yes,Yes,$659,58
34,3mp,6.4in,No,No,$199,50
34,3mp,6.4in,No,No,$359,51
34,3mp,6.4in,No,No,$499,31
34,3mp,6.4in,No,No,$659,40
34,3mp,6.4in,No,Yes,$199,61
34,3mp,6.4in,No,Yes,$359,50
34,3mp,6.4in,No,Yes,$499,44
34,3mp,6.4in,No,Yes,$659,47
34,3mp,6.4in,Yes,No,$199,41
34,3mp,6.4in,Yes,No,$359,59
34,3mp,6.4in,Yes,No,$499,43
34,3mp,6.4in,Yes,No,$659,49
34,3mp,6.4in,Yes,Yes,$199,53
34,3mp,6.4in,Yes,Yes,$359,54
34,3mp,6.4in,Yes,Yes,$499,50
34,3mp,6.4in,Yes,Yes,$659,50
34,8mp,5.8in,No,No,$199,49
34,8mp,5.8in,No,No,$359,46
34,8mp,5.8in,No,No,$499,60
34,8mp,5.8in,No,No,$659,69
34,8mp,5.8in,No,Yes,$199,73
34,8mp,5.8in,No,Yes,$359,49
34,8mp,5.8in,No,Yes,$499,45
34,8mp,5.8in,No,Yes,$659,46
34,8mp,5.8in,Yes,No,$199,51
34,8mp,5.8in,Yes,No,$359,45
34,8mp,5.8in,Yes,No,$499,65
34,8mp,5.8in,Yes,No,$659,36
34,8mp,5.8in,Yes,Yes,$199,69
34,8mp,5.8in,Yes,Yes,$359,47
34,8mp,5.8in,Yes,Yes,$499,47
34,8mp,5.8in,Yes,Yes,$659,51
34,8mp,6.1in,No,No,$199,45
34,8mp,6.1in,No,No,$359,56
34,8mp,6.1in,No,No,$499,53
34,8mp,6.1in,No,No,$659,41
34,8mp,6.1in,No,Yes,$199,52
34,8mp,6.1in,No,Yes,$359,58
34,8mp,6.1in,No,Yes,$499,56
34,8mp,6.1in,No,Yes,$659,51
34,8mp,6.1in,Yes,No,$199,54
34,8mp,6.1in,Yes,No,$359,46
34,8mp,6.1in,Yes,No,$499,53
34,8mp,6.1in,Yes,No,$659,63
34,8mp,6.1in,Yes,Yes,$199,47
34,8mp,6.1in,Yes,Yes,$359,57
34,8mp,6.1in,Yes,Yes,$499,57
34,8mp,6.1in,Yes,Yes,$659,51
34,8mp,6.4in,No,No,$199,47
34,8mp,6.4in,No,No,$359,58
34,8mp,6.4in,No,No,$499,39
34,8mp,6.4in,No,No,$659,53
34,8mp,6.4in,No,Yes,$199,42
34,8mp,6.4in,No,Yes,$359,44
34,8mp,6.4in,No,Yes,$499,47
34,8mp,6.4in,No,Yes,$659,43
34,8mp,6.4in,Yes,No,$199,66
34,8mp,6.4in,Yes,No,$359,53
34,8mp,6.4in,Yes,No,$499,59
34,8mp,6.4in,Yes,No,$659,55
34,8mp,6.4in,Yes,Yes,$199,53
34,8mp,6.4in,Yes,Yes,$359,60
34,8mp,6.4in,Yes,Yes,$499,60
34,8mp,6.4in,Yes,Yes,$659,48
35,12mp,5.8in,No,No,$199,66
35,12mp,5.8in,No,No,$359,47
35,12mp,5.8in,No,No,$499,52
35,12mp,5.8in,No,No,$659,39
35,12mp,5.8in,No,Yes,$199,51
35,12mp,5.8in,No,Yes,$359,50
35,12mp,5.8in,No,Yes,$499,62
35,12mp,5.8in,No,Yes,$659,45
35,12mp,5.8in,Yes,No,$199,49
35,12mp,5.8in,Yes,No,$359,47
35,12mp,5.8in,Yes,No,$499,49
35,12mp,5.8in,Yes,No,$659,46
35,12mp,5.8in,Yes,Yes,$199,58
35,12mp,5.8in,Yes,Yes,$359,55
35,12mp,5.8in,Yes,Yes,$499,44
35,12mp,5.8in,Yes,Yes,$659,68
35,12mp,6.1in,No,No,$199,52
35,12mp,6.1in,No,No,$359,65
35,12mp,6.1in,No,No,$499,58
35,12mp,6.1in,No,No,$659,45
35,12mp,6.1in,No,Yes,$199,52
35,12mp,6.1in,No,Yes,$359,51
35,12mp,6.1in,No,Yes,$499,52
35,12mp,6.1in,No,Yes,$659,42
35,12mp,6.1in,Yes,No,$199,58
35,12mp,6.1in,Yes,No,$359,57
35,12mp,6.1in,Yes,No,$499,53
35,12mp,6.1in,Yes,No,$659,41
35,12mp,6.1in,Yes,Yes,$199,64
35,12mp,6.1in,Yes,Yes,$359,53
35,12mp,6.1in,Yes,Yes,$499,31
35,12mp,6.1in,Yes,Yes,$659,57
35,12mp,6.4in,No,No,$199,52
35,12mp,6.4in,No,No,$359,47
35,12mp,6.4in,No,No,$499,52
35,12mp,6.4in,No,No,$659,32
35,12mp,6.4in,No,Yes,$199,59
35,12mp,6.4in,No,Yes,$359,61
35,12mp,6.4in,No,Yes,$499,50
35,12mp,6.4in,No,Yes,$659,48
35,12mp,6.4in,Yes,No,$199,62
35,12mp,6.4in,Yes,No,$359,54
35,12mp,6.4in,Yes,No,$499,51
35,12mp,6.4in,Yes,No,$659,27
35,12mp,6.4in,Yes,Yes,$199,54
35,12mp,6.4in,Yes,Yes,$359,53
35,12mp,6.4in,Yes,Yes,$499,41
35,12mp,6.4in,Yes,Yes,$659,41
35,3mp,5.8in,No,No,$199,55
35,3mp,5.8in,No,No,$359,50
35,3mp,5.8in,No,No,$499,50
35,3mp,5.8in,No,No,$659,40
35,3mp,5.8in,No,Yes,$199,48
35,3mp,5.8in,No,Yes,$359,56
35,3mp,5.8in,No,Yes,$499,55
35,3mp,5.8in,No,Yes,$659,49
35,3mp,5.8in,Yes,No,$199,52
35,3mp,5.8in,Yes,No,$359,50
35,3mp,5.8in,Yes,No,$499,47
35,3mp,5.8in,Yes,No,$659,54
35,3mp,5.8in,Yes,Yes,$199,56
35,3mp,5.8in,Yes,Yes,$359,55
35,3mp,5.8in,Yes,Yes,$499,52
35,3mp,5.8in,Yes,Yes,$659,51
35,3mp,6.1in,No,No,$199,54
35,3mp,6.1in,No,No,$359,56
35,3mp,6.1in,No,No,$499,43
35,3mp,6.1in,No,No,$659,43
35,3mp,6.1in,No,Yes,$199,54
35,3mp,6.1in,No,Yes,$359,46
35,3mp,6.1in,No,Yes,$499,52
35,3mp,6.1in,No,Yes,$659,49
35,3mp,6.1in,Yes,No,$199,50
35,3mp,6.1in,Yes,No,$359,51
35,3mp,6.1in,Yes,No,$499,40
35,3mp,6.1in,Yes,No,$659,42
35,3mp,6.1in,Yes,Yes,$199,36
35,3mp,6.1in,Yes,Yes,$359,49
35,3mp,6.1in,Yes,Yes,$499,58
35,3mp,6.1in,Yes,Yes,$659,48
35,3mp,6.4in,No,No,$199,62
35,3mp,6.4in,No,No,$359,41
35,3mp,6.4in,No,No,$499,39
35,3mp,6.4in,No,No,$659,47
35,3mp,6.4in,No,Yes,$199,53
35,3mp,6.4in,No,Yes,$359,39
35,3mp,6.4in,No,Yes,$499,56
35,3mp,6.4in,No,Yes,$659,39
35,3mp,6.4in,Yes,No,$199,39
35,3mp,6.4in,Yes,No,$359,34
35,3mp,6.4in,Yes,No,$499,48
35,3mp,6.4in,Yes,No,$659,56
35,3mp,6.4in,Yes,Yes,$199,41
35,3mp,6.4in,Yes,Yes,$359,55
35,3mp,6.4in,Yes,Yes,$499,50
35,3mp,6.4in,Yes,Yes,$659,39
35,8mp,5.8in,No,No,$199,45
35,8mp,5.8in,No,No,$359,49
35,8mp,5.8in,No,No,$499,61
35,8mp,5.8in,No,No,$659,57
35,8mp,5.8in,No,Yes,$199,64
35,8mp,5.8in,No,Yes,$359,50
35,8mp,5.8in,No,Yes,$499,47
35,8mp,5.8in,No,Yes,$659,50
